case_id,activity,timestamp,duration_seconds,variant,amount,submitter_id
CASE-01037,paid,2024-03-16 16:58:18.759317+00:00,4190.61,happy_path,4922.73,EMP-169
CASE-01038,submit,2023-12-12 09:23:33.248374+00:00,251.8,happy_path,1774.12,EMP-101
CASE-01038,manager_approval,2023-12-12 09:27:45.049725+00:00,83332.97,happy_path,1774.12,EMP-101
CASE-01038,finance_approval,2023-12-13 08:36:38.016095+00:00,41631.83,happy_path,1774.12,EMP-101
CASE-01038,paid,2023-12-13 20:10:29.845786+00:00,3040.39,happy_path,1774.12,EMP-101
CASE-01039,submit,2023-11-30 05:10:05.843258+00:00,330.84,rejection_loop,1999.17,EMP-034
CASE-01039,manager_rejects,2023-11-30 05:15:36.685914+00:00,2437.57,rejection_loop,1999.17,EMP-034
CASE-01039,resubmit,2023-11-30 05:56:14.259214+00:00,11162.85,rejection_loop,1999.17,EMP-034
CASE-01039,manager_approval,2023-11-30 09:02:17.104805+00:00,103225.23,rejection_loop,1999.17,EMP-034
CASE-01039,paid,2023-12-01 13:42:42.331655+00:00,3162.64,rejection_loop,1999.17,EMP-034
CASE-01040,submit,2023-11-24 09:28:20.566113+00:00,382.49,escalation,2237.32,EMP-124
CASE-01040,manager_approval,2023-11-24 09:34:43.055795+00:00,95700.78,escalation,2237.32,EMP-124
CASE-01040,finance_review,2023-11-25 12:09:43.839479+00:00,196725.97,escalation,2237.32,EMP-124
CASE-01040,paid,2023-11-27 18:48:29.808107+00:00,3585.09,escalation,2237.32,EMP-124
CASE-01041,submit,2023-10-21 08:24:52.833057+00:00,202.18,happy_path,3643.49,EMP-148
CASE-01041,manager_approval,2023-10-21 08:28:15.009418+00:00,95847.79,happy_path,3643.49,EMP-148
CASE-01041,finance_approval,2023-10-22 11:05:42.803263+00:00,29315.73,happy_path,3643.49,EMP-148
CASE-01041,paid,2023-10-22 19:14:18.530027+00:00,1769.57,happy_path,3643.49,EMP-148
CASE-01042,submit,2023-10-20 06:55:34.326557+00:00,419.67,escalation,882.7,EMP-015
CASE-01042,manager_approval,2023-10-20 07:02:33.992593+00:00,99813.9,escalation,882.7,EMP-015
CASE-01042,finance_review,2023-10-21 10:46:07.894450+00:00,168405.41,escalation,882.7,EMP-015
CASE-01042,paid,2023-10-23 09:32:53.304574+00:00,5986.09,escalation,882.7,EMP-015
CASE-01043,submit,2024-01-23 20:31:17.044668+00:00,354.43,escalation,2987.29,EMP-039
CASE-01043,manager_approval,2024-01-23 20:37:11.476262+00:00,81721.83,escalation,2987.29,EMP-039
CASE-01043,finance_review,2024-01-24 19:19:13.306308+00:00,179245.39,escalation,2987.29,EMP-039
CASE-01043,paid,2024-01-26 21:06:38.697467+00:00,3659.86,escalation,2987.29,EMP-039
CASE-01044,submit,2024-02-14 03:15:54.046447+00:00,369.37,escalation,4775.05,EMP-168
CASE-01044,manager_approval,2024-02-14 03:22:03.420680+00:00,97141.77,escalation,4775.05,EMP-168
CASE-01044,finance_review,2024-02-15 06:21:05.185914+00:00,41693.01,escalation,4775.05,EMP-168
CASE-01044,paid,2024-02-15 17:55:58.191140+00:00,3413.7,escalation,4775.05,EMP-168
CASE-01045,submit,2023-11-21 12:55:59.858063+00:00,277.16,happy_path,4100.07,EMP-098
CASE-01045,manager_approval,2023-11-21 13:00:37.017078+00:00,74589.63,happy_path,4100.07,EMP-098
CASE-01045,finance_approval,2023-11-22 09:43:46.650154+00:00,37546.16,happy_path,4100.07,EMP-098
CASE-01045,paid,2023-11-22 20:09:32.809526+00:00,3872.49,happy_path,4100.07,EMP-098
CASE-01046,submit,2023-11-12 11:43:09.742849+00:00,317.06,happy_path,3360.52,EMP-131
CASE-01046,manager_approval,2023-11-12 11:48:26.801919+00:00,31816.84,happy_path,3360.52,EMP-131
CASE-01046,finance_approval,2023-11-12 20:38:43.645258+00:00,32152.35,happy_path,3360.52,EMP-131
CASE-01046,paid,2023-11-13 05:34:35.991360+00:00,2226.95,happy_path,3360.52,EMP-131
CASE-01047,submit,2023-12-29 03:42:25.854945+00:00,311.86,happy_path,2984.75,EMP-099
CASE-01047,manager_approval,2023-12-29 03:47:37.711967+00:00,72236.69,happy_path,2984.75,EMP-099
CASE-01047,finance_approval,2023-12-29 23:51:34.405873+00:00,37145.34,happy_path,2984.75,EMP-099
CASE-01047,paid,2023-12-30 10:10:39.744720+00:00,3228.87,happy_path,2984.75,EMP-099
CASE-01048,submit,2023-11-05 06:43:26.924961+00:00,288.09,happy_path,4548.96,EMP-138
CASE-01048,manager_approval,2023-11-05 06:48:15.010767+00:00,88060.08,happy_path,4548.96,EMP-138
CASE-01048,finance_approval,2023-11-06 07:15:55.094655+00:00,41872.75,happy_path,4548.96,EMP-138
CASE-01048,paid,2023-11-06 18:53:47.849246+00:00,2552.54,happy_path,4548.96,EMP-138
CASE-01049,submit,2024-03-01 16:27:42.548965+00:00,274.33,rejection_loop,2468.39,EMP-133
CASE-01049,manager_rejects,2024-03-01 16:32:16.881643+00:00,2524.06,rejection_loop,2468.39,EMP-133
CASE-01049,resubmit,2024-03-01 17:14:20.936946+00:00,6393.21,rejection_loop,2468.39,EMP-133
CASE-01049,manager_approval,2024-03-01 19:00:54.146058+00:00,65465.73,rejection_loop,2468.39,EMP-133
CASE-01049,paid,2024-03-02 13:11:59.878045+00:00,2372.05,rejection_loop,2468.39,EMP-133
CASE-01050,submit,2023-11-04 12:28:09.222082+00:00,269.3,happy_path,3309.98,EMP-031
CASE-01050,manager_approval,2023-11-04 12:32:38.522268+00:00,78465.12,happy_path,3309.98,EMP-031
CASE-01050,finance_approval,2023-11-05 10:20:23.646099+00:00,31028.67,happy_path,3309.98,EMP-031
CASE-01050,paid,2023-11-05 18:57:32.316857+00:00,3055.26,happy_path,3309.98,EMP-031
CASE-01051,submit,2024-01-28 11:24:25.061843+00:00,339.36,happy_path,687.64,EMP-053
CASE-01051,manager_approval,2024-01-28 11:30:04.424097+00:00,95122.99,happy_path,687.64,EMP-053
CASE-01051,finance_approval,2024-01-29 13:55:27.416405+00:00,43258.37,happy_path,687.64,EMP-053
CASE-01051,paid,2024-01-30 01:56:25.787613+00:00,3221.63,happy_path,687.64,EMP-053
CASE-01052,submit,2023-11-02 21:19:32.943402+00:00,387.0,happy_path,1527.96,EMP-140
CASE-01052,manager_approval,2023-11-02 21:25:59.947408+00:00,81862.58,happy_path,1527.96,EMP-140
CASE-01052,finance_approval,2023-11-03 20:10:22.525944+00:00,43223.13,happy_path,1527.96,EMP-140
CASE-01052,paid,2023-11-04 08:10:45.655300+00:00,3876.7,happy_path,1527.96,EMP-140
CASE-01053,submit,2024-01-29 15:33:38.655485+00:00,225.95,exception,4527.87,EMP-076
CASE-01053,missing_receipt,2024-01-29 15:37:24.607875+00:00,1933.5,exception,4527.87,EMP-076
CASE-01053,hold,2024-01-29 16:09:38.111281+00:00,223669.35,exception,4527.87,EMP-076
CASE-01053,resolved,2024-02-01 06:17:27.459995+00:00,2913.28,exception,4527.87,EMP-076
CASE-01053,paid,2024-02-01 07:06:00.737777+00:00,4435.31,exception,4527.87,EMP-076
CASE-01054,submit,2024-01-30 06:30:19.531347+00:00,295.1,escalation,1088.71,EMP-026
CASE-01054,manager_approval,2024-01-30 06:35:14.627047+00:00,92077.62,escalation,1088.71,EMP-026
CASE-01054,finance_review,2024-01-31 08:09:52.247977+00:00,176078.55,escalation,1088.71,EMP-026
CASE-01054,paid,2024-02-02 09:04:30.800475+00:00,4715.23,escalation,1088.71,EMP-026
CASE-01055,submit,2023-11-10 21:17:33.574182+00:00,391.81,happy_path,714.33,EMP-142
CASE-01055,manager_approval,2023-11-10 21:24:05.387774+00:00,79230.41,happy_path,714.33,EMP-142
CASE-01055,finance_approval,2023-11-11 19:24:35.796986+00:00,46123.65,happy_path,714.33,EMP-142
CASE-01055,paid,2023-11-12 08:13:19.442035+00:00,3345.64,happy_path,714.33,EMP-142
CASE-01056,submit,2023-12-14 00:15:23.409092+00:00,283.61,happy_path,1939.82,EMP-042
CASE-01056,manager_approval,2023-12-14 00:20:07.014626+00:00,100730.39,happy_path,1939.82,EMP-042
CASE-01056,finance_approval,2023-12-15 04:18:57.408531+00:00,45954.71,happy_path,1939.82,EMP-042
CASE-01056,paid,2023-12-15 17:04:52.123320+00:00,2363.68,happy_path,1939.82,EMP-042
CASE-01057,submit,2023-11-20 11:48:23.941761+00:00,341.77,escalation,399.26,EMP-188
CASE-01057,manager_approval,2023-11-20 11:54:05.713751+00:00,65551.87,escalation,399.26,EMP-188
CASE-01057,finance_review,2023-11-21 06:06:37.586279+00:00,126616.35,escalation,399.26,EMP-188
CASE-01057,paid,2023-11-22 17:16:53.939151+00:00,3343.21,escalation,399.26,EMP-188
CASE-01058,submit,2023-12-17 13:02:44.021512+00:00,224.65,escalation,2581.57,EMP-042
CASE-01058,manager_approval,2023-12-17 13:06:28.670062+00:00,124880.94,escalation,2581.57,EMP-042
CASE-01058,finance_review,2023-12-18 23:47:49.610736+00:00,283768.66,escalation,2581.57,EMP-042
CASE-01058,paid,2023-12-22 06:37:18.267709+00:00,3411.45,escalation,2581.57,EMP-042
CASE-01059,submit,2024-01-06 15:57:04.013485+00:00,305.57,escalation,433.75,EMP-032
CASE-01059,manager_approval,2024-01-06 16:02:09.582148+00:00,77503.55,escalation,433.75,EMP-032
CASE-01059,finance_review,2024-01-07 13:33:53.132759+00:00,132395.99,escalation,433.75,EMP-032
CASE-01059,paid,2024-01-09 02:20:29.119767+00:00,3414.2,escalation,433.75,EMP-032
CASE-01060,submit,2024-03-07 09:27:18.723058+00:00,322.75,exception,3901.45,EMP-038
CASE-01060,missing_receipt,2024-03-07 09:32:41.471534+00:00,1806.41,exception,3901.45,EMP-038
CASE-01060,hold,2024-03-07 10:02:47.878587+00:00,271224.35,exception,3901.45,EMP-038
CASE-01060,resolved,2024-03-10 13:23:12.225995+00:00,2467.86,exception,3901.45,EMP-038
CASE-01060,paid,2024-03-10 14:04:20.085721+00:00,5252.81,exception,3901.45,EMP-038
CASE-01061,submit,2023-11-03 15:09:34.301783+00:00,293.03,happy_path,569.76,EMP-032
CASE-01061,manager_approval,2023-11-03 15:14:27.332323+00:00,68088.88,happy_path,569.76,EMP-032
CASE-01061,finance_approval,2023-11-04 10:09:16.208453+00:00,46819.22,happy_path,569.76,EMP-032
CASE-01061,paid,2023-11-04 23:09:35.424705+00:00,2659.29,happy_path,569.76,EMP-032
CASE-01062,submit,2024-01-10 06:39:44.791596+00:00,200.24,escalation,3517.25,EMP-073
CASE-01062,manager_approval,2024-01-10 06:43:05.026925+00:00,57638.68,escalation,3517.25,EMP-073
CASE-01062,finance_review,2024-01-10 22:43:43.705786+00:00,222734.24,escalation,3517.25,EMP-073
CASE-01062,paid,2024-01-13 12:35:57.945987+00:00,5513.52,escalation,3517.25,EMP-073
CASE-01063,submit,2024-02-02 00:08:50.406773+00:00,318.32,happy_path,1758.61,EMP-190
CASE-01063,manager_approval,2024-02-02 00:14:08.727354+00:00,59846.71,happy_path,1758.61,EMP-190
CASE-01063,finance_approval,2024-02-02 16:51:35.442024+00:00,48591.14,happy_path,1758.61,EMP-190
CASE-01063,paid,2024-02-03 06:21:26.584749+00:00,2983.09,happy_path,1758.61,EMP-190
CASE-01064,submit,2024-01-03 10:36:09.395787+00:00,317.45,escalation,1332.35,EMP-176
CASE-01064,manager_approval,2024-01-03 10:41:26.846364+00:00,95705.65,escalation,1332.35,EMP-176
CASE-01064,finance_review,2024-01-04 13:16:32.493727+00:00,121811.19,escalation,1332.35,EMP-176
CASE-01064,paid,2024-01-05 23:06:43.684050+00:00,4612.71,escalation,1332.35,EMP-176
CASE-01065,submit,2024-02-07 08:24:37.567548+00:00,300.46,happy_path,3640.83,EMP-095
CASE-01065,manager_approval,2024-02-07 08:29:38.026331+00:00,115988.99,happy_path,3640.83,EMP-095
CASE-01065,finance_approval,2024-02-08 16:42:47.017295+00:00,41971.9,happy_path,3640.83,EMP-095
CASE-01065,paid,2024-02-09 04:22:18.919858+00:00,3048.58,happy_path,3640.83,EMP-095
CASE-01066,submit,2023-11-23 15:03:39.371426+00:00,369.56,exception,4002.42,EMP-129
CASE-01066,missing_receipt,2023-11-23 15:09:48.927167+00:00,1693.29,exception,4002.42,EMP-129
CASE-01066,hold,2023-11-23 15:38:02.214644+00:00,220609.35,exception,4002.42,EMP-129
CASE-01066,resolved,2023-11-26 04:54:51.560478+00:00,2265.14,exception,4002.42,EMP-129
CASE-01066,paid,2023-11-26 05:32:36.698113+00:00,3770.13,exception,4002.42,EMP-129
CASE-01067,submit,2023-11-28 07:01:24.461782+00:00,384.5,happy_path,1563.02,EMP-198
CASE-01067,manager_approval,2023-11-28 07:07:48.963088+00:00,93817.89,happy_path,1563.02,EMP-198
CASE-01067,finance_approval,2023-11-29 09:11:26.848931+00:00,44772.24,happy_path,1563.02,EMP-198
CASE-01067,paid,2023-11-29 21:37:39.092431+00:00,3327.8,happy_path,1563.02,EMP-198
CASE-01068,submit,2023-11-23 10:52:32.641707+00:00,156.69,happy_path,334.19,EMP-191
CASE-01068,manager_approval,2023-11-23 10:55:09.336637+00:00,121882.88,happy_path,334.19,EMP-191
CASE-01068,finance_approval,2023-11-24 20:46:32.214138+00:00,37596.99,happy_path,334.19,EMP-191
CASE-01068,paid,2023-11-25 07:13:09.204243+00:00,5786.39,happy_path,334.19,EMP-191
CASE-01069,submit,2023-12-28 08:06:49.295829+00:00,309.81,escalation,4665.59,EMP-035
CASE-01069,manager_approval,2023-12-28 08:11:59.105143+00:00,10725.03,escalation,4665.59,EMP-035
CASE-01069,finance_review,2023-12-28 11:10:44.137153+00:00,158482.2,escalation,4665.59,EMP-035
CASE-01069,paid,2023-12-30 07:12:06.334554+00:00,4662.15,escalation,4665.59,EMP-035
CASE-01070,submit,2023-10-04 07:29:38.074904+00:00,239.97,happy_path,3100.62,EMP-191
CASE-01070,manager_approval,2023-10-04 07:33:38.042637+00:00,62607.35,happy_path,3100.62,EMP-191
CASE-01070,finance_approval,2023-10-05 00:57:05.391338+00:00,47242.31,happy_path,3100.62,EMP-191
CASE-01070,paid,2023-10-05 14:04:27.702346+00:00,1974.97,happy_path,3100.62,EMP-191
CASE-01071,submit,2024-02-03 03:13:02.640473+00:00,459.28,escalation,4606.27,EMP-136
CASE-01071,manager_approval,2024-02-03 03:20:41.920262+00:00,109140.74,escalation,4606.27,EMP-136
CASE-01071,finance_review,2024-02-04 09:39:42.661617+00:00,185198.1,escalation,4606.27,EMP-136
CASE-01071,paid,2024-02-06 13:06:20.762187+00:00,4617.15,escalation,4606.27,EMP-136
CASE-01072,submit,2023-10-16 12:31:43.161236+00:00,420.7,rejection_loop,4523.8,EMP-045
CASE-01072,manager_rejects,2023-10-16 12:38:43.857368+00:00,3983.77,rejection_loop,4523.8,EMP-045
CASE-01072,resubmit,2023-10-16 13:45:07.631355+00:00,5370.83,rejection_loop,4523.8,EMP-045
CASE-01072,manager_approval,2023-10-16 15:14:38.458167+00:00,108040.92,rejection_loop,4523.8,EMP-045
CASE-01072,paid,2023-10-17 21:15:19.378482+00:00,3322.5,rejection_loop,4523.8,EMP-045
CASE-01073,submit,2023-12-02 19:58:52.085091+00:00,251.17,happy_path,1897.75,EMP-029
CASE-01073,manager_approval,2023-12-02 20:03:03.251796+00:00,49604.39,happy_path,1897.75,EMP-029
CASE-01073,finance_approval,2023-12-03 09:49:47.640114+00:00,51614.92,happy_path,1897.75,EMP-029
CASE-01073,paid,2023-12-04 00:10:02.556949+00:00,2167.0,happy_path,1897.75,EMP-029
CASE-01074,submit,2023-11-10 08:26:41.570865+00:00,294.15,happy_path,2441.47,EMP-068
CASE-01074,manager_approval,2023-11-10 08:31:35.720862+00:00,58461.13,happy_path,2441.47,EMP-068
CASE-01074,finance_approval,2023-11-11 00:45:56.850883+00:00,44446.45,happy_path,2441.47,EMP-068
CASE-01074,paid,2023-11-11 13:06:43.302477+00:00,4351.49,happy_path,2441.47,EMP-068
CASE-01075,submit,2024-03-19 08:59:24.512025+00:00,390.95,exception,3232.72,EMP-010
CASE-01075,missing_receipt,2024-03-19 09:05:55.457278+00:00,1435.67,exception,3232.72,EMP-010
CASE-01075,hold,2024-03-19 09:29:51.124266+00:00,267985.96,exception,3232.72,EMP-010
CASE-01075,resolved,2024-03-22 11:56:17.089201+00:00,3623.05,exception,3232.72,EMP-010
CASE-01075,paid,2024-03-22 12:56:40.142903+00:00,2865.76,exception,3232.72,EMP-010
CASE-01076,submit,2023-11-05 12:12:04.649860+00:00,312.45,happy_path,1781.12,EMP-185
CASE-01076,manager_approval,2023-11-05 12:17:17.102022+00:00,80303.28,happy_path,1781.12,EMP-185
CASE-01076,finance_approval,2023-11-06 10:35:40.379670+00:00,45835.91,happy_path,1781.12,EMP-185
CASE-01076,paid,2023-11-06 23:19:36.286047+00:00,3221.72,happy_path,1781.12,EMP-185
CASE-01077,submit,2024-03-15 08:37:52.916623+00:00,301.26,escalation,810.87,EMP-032
CASE-01077,manager_approval,2024-03-15 08:42:54.177991+00:00,123367.09,escalation,810.87,EMP-032
CASE-01077,finance_review,2024-03-16 18:59:01.272339+00:00,176012.22,escalation,810.87,EMP-032
CASE-01077,paid,2024-03-18 19:52:33.487812+00:00,3599.14,escalation,810.87,EMP-032
CASE-01078,submit,2024-01-07 13:21:58.686869+00:00,367.68,happy_path,1854.25,EMP-047
CASE-01078,manager_approval,2024-01-07 13:28:06.367132+00:00,78449.23,happy_path,1854.25,EMP-047
CASE-01078,finance_approval,2024-01-08 11:15:35.597234+00:00,64742.95,happy_path,1854.25,EMP-047
CASE-01078,paid,2024-01-09 05:14:38.542650+00:00,3062.24,happy_path,1854.25,EMP-047
CASE-01079,submit,2023-12-06 15:54:09.876265+00:00,246.32,happy_path,3748.1,EMP-002
CASE-01079,manager_approval,2023-12-06 15:58:16.199998+00:00,96269.14,happy_path,3748.1,EMP-002
CASE-01079,finance_approval,2023-12-07 18:42:45.339934+00:00,39719.41,happy_path,3748.1,EMP-002
CASE-01079,paid,2023-12-08 05:44:44.748760+00:00,3695.63,happy_path,3748.1,EMP-002
CASE-01080,submit,2023-10-31 20:33:00.016941+00:00,315.97,happy_path,3732.42,EMP-009
CASE-01080,manager_approval,2023-10-31 20:38:15.991839+00:00,94173.94,happy_path,3732.42,EMP-009
CASE-01080,finance_approval,2023-11-01 22:47:49.931982+00:00,51006.65,happy_path,3732.42,EMP-009
CASE-01080,paid,2023-11-02 12:57:56.577690+00:00,3240.79,happy_path,3732.42,EMP-009
CASE-01081,submit,2024-02-08 13:51:59.548305+00:00,259.37,happy_path,2773.11,EMP-175
CASE-01081,manager_approval,2024-02-08 13:56:18.914170+00:00,69749.17,happy_path,2773.11,EMP-175
CASE-01081,finance_approval,2024-02-09 09:18:48.081342+00:00,54112.06,happy_path,2773.11,EMP-175
CASE-01081,paid,2024-02-10 00:20:40.142280+00:00,4382.56,happy_path,2773.11,EMP-175
CASE-01082,submit,2023-10-26 15:43:27.606537+00:00,252.09,exception,4223.16,EMP-100
CASE-01082,missing_receipt,2023-10-26 15:47:39.693346+00:00,2313.51,exception,4223.16,EMP-100
CASE-01082,hold,2023-10-26 16:26:13.206466+00:00,218919.71,exception,4223.16,EMP-100
CASE-01082,resolved,2023-10-29 05:14:52.915216+00:00,3986.91,exception,4223.16,EMP-100
CASE-01082,paid,2023-10-29 06:21:19.821370+00:00,4188.61,exception,4223.16,EMP-100
CASE-01083,submit,2024-02-02 02:18:02.073522+00:00,210.12,happy_path,3437.97,EMP-014
CASE-01083,manager_approval,2024-02-02 02:21:32.192155+00:00,135902.25,happy_path,3437.97,EMP-014
CASE-01083,finance_approval,2024-02-03 16:06:34.437273+00:00,42593.69,happy_path,3437.97,EMP-014
CASE-01083,paid,2024-02-04 03:56:28.124911+00:00,2642.27,happy_path,3437.97,EMP-014
CASE-01084,submit,2023-12-19 05:04:20.505964+00:00,228.31,happy_path,2455.35,EMP-195
CASE-01084,manager_approval,2023-12-19 05:08:08.815080+00:00,62882.31,happy_path,2455.35,EMP-195
CASE-01084,finance_approval,2023-12-19 22:36:11.123010+00:00,45460.44,happy_path,2455.35,EMP-195
CASE-01084,paid,2023-12-20 11:13:51.559028+00:00,4274.47,happy_path,2455.35,EMP-195
CASE-01085,submit,2023-11-16 12:34:15.175456+00:00,317.13,happy_path,1354.48,EMP-180
CASE-01085,manager_approval,2023-11-16 12:39:32.304046+00:00,73425.15,happy_path,1354.48,EMP-180
CASE-01085,finance_approval,2023-11-17 09:03:17.456265+00:00,39655.19,happy_path,1354.48,EMP-180
CASE-01085,paid,2023-11-17 20:04:12.643538+00:00,2020.87,happy_path,1354.48,EMP-180
CASE-01086,submit,2023-11-05 23:03:00.226417+00:00,351.73,rejection_loop,2536.55,EMP-047
CASE-01086,manager_rejects,2023-11-05 23:08:51.952974+00:00,2932.04,rejection_loop,2536.55,EMP-047
CASE-01086,resubmit,2023-11-05 23:57:43.988940+00:00,7741.95,rejection_loop,2536.55,EMP-047
CASE-01086,manager_approval,2023-11-06 02:06:45.941795+00:00,95202.18,rejection_loop,2536.55,EMP-047
CASE-01086,paid,2023-11-07 04:33:28.121917+00:00,3014.1,rejection_loop,2536.55,EMP-047
CASE-01087,submit,2024-01-21 23:08:20.354249+00:00,327.9,happy_path,773.74,EMP-005
CASE-01087,manager_approval,2024-01-21 23:13:48.254585+00:00,92276.22,happy_path,773.74,EMP-005
CASE-01087,finance_approval,2024-01-23 00:51:44.474011+00:00,44459.26,happy_path,773.74,EMP-005
CASE-01087,paid,2024-01-23 13:12:43.737746+00:00,2957.02,happy_path,773.74,EMP-005
CASE-01088,submit,2023-12-18 16:38:51.727717+00:00,328.24,escalation,1195.57,EMP-087
CASE-01088,manager_approval,2023-12-18 16:44:19.963164+00:00,107525.03,escalation,1195.57,EMP-087
CASE-01088,finance_review,2023-12-19 22:36:24.990197+00:00,189943.86,escalation,1195.57,EMP-087
CASE-01088,paid,2023-12-22 03:22:08.848004+00:00,4011.92,escalation,1195.57,EMP-087
CASE-01089,submit,2023-12-17 06:04:49.956958+00:00,309.24,happy_path,4717.84,EMP-183
CASE-01089,manager_approval,2023-12-17 06:09:59.196531+00:00,83535.15,happy_path,4717.84,EMP-183
CASE-01089,finance_approval,2023-12-18 05:22:14.342127+00:00,45234.65,happy_path,4717.84,EMP-183
CASE-01089,paid,2023-12-18 17:56:08.994785+00:00,3884.84,happy_path,4717.84,EMP-183
CASE-01090,submit,2023-11-22 10:17:18.266068+00:00,304.99,rejection_loop,1099.29,EMP-121
CASE-01090,manager_rejects,2023-11-22 10:22:23.254905+00:00,3100.36,rejection_loop,1099.29,EMP-121
CASE-01090,resubmit,2023-11-22 11:14:03.618342+00:00,6014.2,rejection_loop,1099.29,EMP-121
CASE-01090,manager_approval,2023-11-22 12:54:17.816629+00:00,86042.93,rejection_loop,1099.29,EMP-121
CASE-01090,paid,2023-11-23 12:48:20.741974+00:00,4646.27,rejection_loop,1099.29,EMP-121
CASE-01091,submit,2023-10-05 11:01:04.944820+00:00,186.85,happy_path,602.07,EMP-172
CASE-01091,manager_approval,2023-10-05 11:04:11.798022+00:00,72662.94,happy_path,602.07,EMP-172
CASE-01091,finance_approval,2023-10-06 07:15:14.737829+00:00,37417.3,happy_path,602.07,EMP-172
CASE-01091,paid,2023-10-06 17:38:52.038451+00:00,4891.45,happy_path,602.07,EMP-172
CASE-01092,submit,2024-01-19 20:21:49.138726+00:00,303.56,happy_path,3905.1,EMP-136
CASE-01092,manager_approval,2024-01-19 20:26:52.694509+00:00,103710.61,happy_path,3905.1,EMP-136
CASE-01092,finance_approval,2024-01-21 01:15:23.300442+00:00,40545.57,happy_path,3905.1,EMP-136
CASE-01092,paid,2024-01-21 12:31:08.870383+00:00,3405.66,happy_path,3905.1,EMP-136
CASE-01093,submit,2023-10-24 15:55:50.808226+00:00,186.76,happy_path,3166.32,EMP-155
CASE-01093,manager_approval,2023-10-24 15:58:57.565254+00:00,61747.16,happy_path,3166.32,EMP-155
CASE-01093,finance_approval,2023-10-25 09:08:04.727299+00:00,40553.75,happy_path,3166.32,EMP-155
CASE-01093,paid,2023-10-25 20:23:58.475235+00:00,3117.49,happy_path,3166.32,EMP-155
CASE-01094,submit,2024-03-20 12:39:13.582010+00:00,262.73,rejection_loop,4631.23,EMP-020
CASE-01094,manager_rejects,2024-03-20 12:43:36.315974+00:00,3254.38,rejection_loop,4631.23,EMP-020
CASE-01094,resubmit,2024-03-20 13:37:50.699971+00:00,4194.53,rejection_loop,4631.23,EMP-020
CASE-01094,manager_approval,2024-03-20 14:47:45.233686+00:00,92298.56,rejection_loop,4631.23,EMP-020
CASE-01094,paid,2024-03-21 16:26:03.789904+00:00,3091.61,rejection_loop,4631.23,EMP-020
CASE-01095,submit,2023-11-17 10:54:36.694134+00:00,292.75,happy_path,2120.15,EMP-183
CASE-01095,manager_approval,2023-11-17 10:59:29.440174+00:00,116720.0,happy_path,2120.15,EMP-183
CASE-01095,finance_approval,2023-11-18 19:24:49.437957+00:00,33353.53,happy_path,2120.15,EMP-183
CASE-01095,paid,2023-11-19 04:40:42.970877+00:00,5638.8,happy_path,2120.15,EMP-183
CASE-01096,submit,2023-10-24 03:17:34.803341+00:00,209.88,rejection_loop,2269.99,EMP-184
CASE-01096,manager_rejects,2023-10-24 03:21:04.680600+00:00,2965.73,rejection_loop,2269.99,EMP-184
CASE-01096,resubmit,2023-10-24 04:10:30.413172+00:00,8007.48,rejection_loop,2269.99,EMP-184
CASE-01096,manager_approval,2023-10-24 06:23:57.898091+00:00,33681.34,rejection_loop,2269.99,EMP-184
CASE-01096,paid,2023-10-24 15:45:19.237512+00:00,3269.57,rejection_loop,2269.99,EMP-184
CASE-01097,submit,2024-02-05 09:46:15.253439+00:00,312.62,rejection_loop,876.33,EMP-071
CASE-01097,manager_rejects,2024-02-05 09:51:27.869395+00:00,3732.56,rejection_loop,876.33,EMP-071
CASE-01097,resubmit,2024-02-05 10:53:40.425595+00:00,4271.23,rejection_loop,876.33,EMP-071
CASE-01097,manager_approval,2024-02-05 12:04:51.655483+00:00,70882.31,rejection_loop,876.33,EMP-071
CASE-01097,paid,2024-02-06 07:46:13.962604+00:00,3088.64,rejection_loop,876.33,EMP-071
CASE-01098,submit,2024-03-25 21:02:45.470515+00:00,207.5,happy_path,3439.24,EMP-132
CASE-01098,manager_approval,2024-03-25 21:06:12.968631+00:00,104626.6,happy_path,3439.24,EMP-132
CASE-01098,finance_approval,2024-03-27 02:09:59.572783+00:00,53549.93,happy_path,3439.24,EMP-132
CASE-01098,paid,2024-03-27 17:02:29.507426+00:00,2431.85,happy_path,3439.24,EMP-132
CASE-01099,submit,2023-10-03 15:33:15.697918+00:00,369.4,happy_path,1393.9,EMP-048
CASE-01099,manager_approval,2023-10-03 15:39:25.098042+00:00,60374.53,happy_path,1393.9,EMP-048
CASE-01099,finance_approval,2023-10-04 08:25:39.629133+00:00,38990.7,happy_path,1393.9,EMP-048
CASE-01099,paid,2023-10-04 19:15:30.329096+00:00,5664.78,happy_path,1393.9,EMP-048
CASE-01100,submit,2024-01-05 12:18:58.443612+00:00,307.67,escalation,2543.9,EMP-185
CASE-01100,manager_approval,2024-01-05 12:24:06.115622+00:00,81381.24,escalation,2543.9,EMP-185
CASE-01100,finance_review,2024-01-06 11:00:27.357840+00:00,201579.07,escalation,2543.9,EMP-185
CASE-01100,paid,2024-01-08 19:00:06.431631+00:00,3304.2,escalation,2543.9,EMP-185
CASE-01101,submit,2023-11-24 12:45:46.929883+00:00,226.55,happy_path,275.78,EMP-061
CASE-01101,manager_approval,2023-11-24 12:49:33.480004+00:00,53443.52,happy_path,275.78,EMP-061
CASE-01101,finance_approval,2023-11-25 03:40:16.995581+00:00,29985.97,happy_path,275.78,EMP-061
